Conta,Categoria,Janela,Modo,Direcao,List_Mode,Mensagens,Segmentos,Delivered,Failed,Undelivered,Sent,Sending,Delivery_Unknown,Accepted,Queued,Taxa_Entrega_%,Insight_Delivered_Msgs,Insight_Failed_Msgs,Insight_Delivery_Unknown_Msgs,Insight_Undelivered_Msgs,Insight_Sent_Msgs,Insight_Total_Msgs,Api_Pages,Api_Pages_Capped,Agregado_Ate_Utc,Github_Run_Id,Extraido_Em
NS,Recuperação,since_yesterday_utc_2026-05-15,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2026-05-16T09:15:39Z,25958221360,2026-05-16 09:15 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-15,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-16T09:15:39Z,25958221360,2026-05-16 09:15 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-15,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-16T09:15:39Z,25958221360,2026-05-16 09:15 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-15,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-16T09:15:39Z,25958221360,2026-05-16 09:15 UTC
Richard,Standby,since_yesterday_utc_2026-05-15,incremental,outbound,sent,775865,1008901,912029,15855,62201,18816,0,0,0,0,90.4,689352,15855,0,55441,15217,775865,790,0,2026-05-16T09:15:39Z,25958221360,2026-05-16 09:15 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-16,incremental,outbound,sent,649781,650418,539040,79535,20953,10890,0,0,0,0,82.88,538447,79535,0,20929,10870,649781,661,0,2026-05-17T09:23:30Z,25987004220,2026-05-17 09:23 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-16,incremental,outbound,sent,16900,42692,40388,821,1042,441,0,0,0,0,94.6,15508,821,0,393,178,16900,18,0,2026-05-17T09:23:30Z,25987004220,2026-05-17 09:23 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-16,incremental,outbound,sent,17725,36068,34902,330,585,251,0,0,0,0,96.77,16987,330,0,284,124,17725,19,0,2026-05-17T09:23:30Z,25987004220,2026-05-17 09:23 UTC
NS,Recuperação,since_yesterday_utc_2026-05-16,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2026-05-17T09:23:30Z,25987004220,2026-05-17 09:23 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-16,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-17T09:23:30Z,25987004220,2026-05-17 09:23 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-16,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-17T09:23:30Z,25987004220,2026-05-17 09:23 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-16,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-17T09:23:30Z,25987004220,2026-05-17 09:23 UTC
Richard,Standby,since_yesterday_utc_2026-05-16,incremental,outbound,sent,1111561,1112639,993201,27698,68287,23453,0,0,0,0,89.27,992218,27698,0,68212,23433,1111561,1126,0,2026-05-17T09:23:30Z,25987004220,2026-05-17 09:23 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-17,incremental,outbound,sent,520248,520923,434498,56245,17978,12202,0,0,0,0,83.41,433883,56245,0,17942,12178,520248,530,0,2026-05-18T11:32:48Z,26030867429,2026-05-18 11:32 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-17,incremental,outbound,sent,10546,21058,20082,445,315,216,0,0,0,0,95.37,9838,445,0,158,105,10546,12,0,2026-05-18T11:32:48Z,26030867429,2026-05-18 11:32 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-17,incremental,outbound,sent,3034,6171,5960,74,84,53,0,0,0,0,96.58,2895,74,0,38,27,3034,4,0,2026-05-18T11:32:48Z,26030867429,2026-05-18 11:32 UTC
NS,Recuperação,since_yesterday_utc_2026-05-17,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2026-05-18T11:32:48Z,26030867429,2026-05-18 11:32 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-17,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-18T11:32:48Z,26030867429,2026-05-18 11:32 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-17,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-18T11:32:48Z,26030867429,2026-05-18 11:32 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-17,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-18T11:32:48Z,26030867429,2026-05-18 11:32 UTC
Richard,Standby,since_yesterday_utc_2026-05-17,incremental,outbound,sent,1281096,1282431,1180467,20707,56870,24387,0,0,0,0,92.05,1179213,20707,0,56816,24360,1281096,1321,0,2026-05-18T11:32:48Z,26030867429,2026-05-18 11:32 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-18,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,0,2026-05-19T10:49:50Z,26092426722,2026-05-19 10:49 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-18,incremental,outbound,sent,6269,12535,11952,301,161,121,0,0,0,0,95.35,5834,301,0,79,55,6269,7,0,2026-05-19T10:49:50Z,26092426722,2026-05-19 10:49 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-18,incremental,outbound,sent,5688,11793,11294,138,208,153,0,0,0,0,95.77,5377,138,0,102,71,5688,7,0,2026-05-19T10:49:50Z,26092426722,2026-05-19 10:49 UTC
NS,Recuperação,since_yesterday_utc_2026-05-18,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2026-05-19T10:49:50Z,26092426722,2026-05-19 10:49 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-18,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-19T10:49:50Z,26092426722,2026-05-19 10:49 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-18,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-19T10:49:50Z,26092426722,2026-05-19 10:49 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-18,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-19T10:49:50Z,26092426722,2026-05-19 10:49 UTC
Richard,Standby,since_yesterday_utc_2026-05-18,incremental,outbound,sent,420119,420435,384138,10813,16026,9458,0,0,0,0,91.37,383846,10813,0,16010,9450,420119,435,0,2026-05-19T10:49:50Z,26092426722,2026-05-19 10:49 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-19,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-20T10:37:10Z,26157128188,2026-05-20 10:37 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-19,incremental,outbound,sent,554,1029,876,116,11,26,0,0,0,0,85.13,423,116,0,5,10,554,1,0,2026-05-20T10:37:10Z,26157128188,2026-05-20 10:37 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-19,incremental,outbound,sent,9611,20582,19714,229,329,310,0,0,0,0,95.78,9081,229,0,155,146,9611,11,0,2026-05-20T10:37:10Z,26157128188,2026-05-20 10:37 UTC
NS,Recuperação,since_yesterday_utc_2026-05-19,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2026-05-20T10:37:10Z,26157128188,2026-05-20 10:37 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-19,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-20T10:37:10Z,26157128188,2026-05-20 10:37 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-19,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-20T10:37:10Z,26157128188,2026-05-20 10:37 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-19,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-20T10:37:10Z,26157128188,2026-05-20 10:37 UTC
Richard,Standby,since_yesterday_utc_2026-05-19,incremental,outbound,sent,282769,283168,257448,5926,11910,7884,0,0,0,0,90.92,257075,5926,0,11898,7870,282769,290,0,2026-05-20T10:37:10Z,26157128188,2026-05-20 10:37 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-20,incremental,outbound,sent,197606,197892,179840,4484,7661,5907,0,0,0,0,90.88,179577,4484,0,7645,5900,197606,201,0,2026-05-21T10:54:20Z,26221597005,2026-05-21 10:54 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-20,incremental,outbound,sent,581,1175,1054,78,14,29,0,0,0,0,89.7,485,78,0,6,12,581,1,0,2026-05-21T10:54:20Z,26221597005,2026-05-21 10:54 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-20,incremental,outbound,sent,9862,21438,20588,203,353,294,0,0,0,0,96.04,9357,203,0,163,139,9862,11,0,2026-05-21T10:54:20Z,26221597005,2026-05-21 10:54 UTC
NS,Recuperação,since_yesterday_utc_2026-05-20,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2026-05-21T10:54:20Z,26221597005,2026-05-21 10:54 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-20,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-21T10:54:20Z,26221597005,2026-05-21 10:54 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-20,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-21T10:54:20Z,26221597005,2026-05-21 10:54 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-20,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-21T10:54:20Z,26221597005,2026-05-21 10:54 UTC
Richard,Standby,since_yesterday_utc_2026-05-20,incremental,outbound,sent,572788,573560,526419,13310,21114,12717,0,0,0,0,91.78,525704,13310,0,21089,12685,572788,583,0,2026-05-21T10:54:20Z,26221597005,2026-05-21 10:54 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-21,incremental,outbound,sent,29847,29914,27557,337,1434,586,0,0,0,0,92.12,27496,337,0,1428,586,29847,31,0,2026-05-22T10:36:27Z,26282878066,2026-05-22 10:36 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-21,incremental,outbound,sent,4780,9865,9409,176,141,139,0,0,0,0,95.38,4478,176,0,63,63,4780,6,0,2026-05-22T10:36:27Z,26282878066,2026-05-22 10:36 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-21,incremental,outbound,sent,5149,11068,10670,110,194,94,0,0,0,0,96.4,4901,110,0,91,47,5149,6,0,2026-05-22T10:36:27Z,26282878066,2026-05-22 10:36 UTC
NS,Recuperação,since_yesterday_utc_2026-05-21,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2026-05-22T10:36:27Z,26282878066,2026-05-22 10:36 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-21,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-22T10:36:27Z,26282878066,2026-05-22 10:36 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-21,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-22T10:36:27Z,26282878066,2026-05-22 10:36 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-21,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-22T10:36:27Z,26282878066,2026-05-22 10:36 UTC
Richard,Standby,since_yesterday_utc_2026-05-21,incremental,outbound,sent,637836,638706,593400,9294,22610,13402,0,0,0,0,92.91,592589,9294,0,22576,13377,637836,652,0,2026-05-22T10:36:27Z,26282878066,2026-05-22 10:36 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-22,incremental,outbound,sent,5,7,6,1,0,0,0,0,0,0,85.71,4,1,0,0,0,5,1,0,2026-05-23T09:26:18Z,26329219889,2026-05-23 09:26 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-22,incremental,outbound,sent,4542,9409,9014,158,146,91,0,0,0,0,95.8,4279,158,0,65,40,4542,5,0,2026-05-23T09:26:18Z,26329219889,2026-05-23 09:26 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-22,incremental,outbound,sent,4591,9523,9143,108,152,120,0,0,0,0,96.01,4351,108,0,74,58,4591,5,0,2026-05-23T09:26:18Z,26329219889,2026-05-23 09:26 UTC
NS,Recuperação,since_yesterday_utc_2026-05-22,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2026-05-23T09:26:18Z,26329219889,2026-05-23 09:26 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-22,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-23T09:26:18Z,26329219889,2026-05-23 09:26 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-22,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-23T09:26:18Z,26329219889,2026-05-23 09:26 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-22,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-23T09:26:18Z,26329219889,2026-05-23 09:26 UTC
Richard,Standby,since_yesterday_utc_2026-05-22,incremental,outbound,sent,701618,702213,617017,16025,53184,15987,0,0,0,0,87.87,616473,16025,0,53143,15977,701618,712,0,2026-05-23T09:26:18Z,26329219889,2026-05-23 09:26 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-23,incremental,outbound,sent,528960,529422,478837,22726,17687,10172,0,0,0,0,90.45,478404,22726,0,17669,10161,528960,539,0,2026-05-24T09:31:47Z,26357647078,2026-05-24 09:31 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-23,incremental,outbound,sent,4505,9280,8795,186,166,133,0,0,0,0,94.77,4175,186,0,80,64,4505,5,0,2026-05-24T09:31:47Z,26357647078,2026-05-24 09:31 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-23,incremental,outbound,sent,5328,11051,10620,141,199,91,0,0,0,0,96.1,5051,141,0,93,43,5328,6,0,2026-05-24T09:31:47Z,26357647078,2026-05-24 09:31 UTC
NS,Recuperação,since_yesterday_utc_2026-05-23,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2026-05-24T09:31:47Z,26357647078,2026-05-24 09:31 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-23,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-24T09:31:47Z,26357647078,2026-05-24 09:31 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-23,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-24T09:31:47Z,26357647078,2026-05-24 09:31 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-23,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-24T09:31:47Z,26357647078,2026-05-24 09:31 UTC
Richard,Standby,since_yesterday_utc_2026-05-23,incremental,outbound,sent,619029,619950,563118,15376,23732,17724,0,0,0,0,90.83,562262,15376,0,23701,17690,619029,628,0,2026-05-24T09:31:47Z,26357647078,2026-05-24 09:31 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-24,incremental,outbound,sent,433958,434381,373515,39685,13402,7779,0,0,0,0,85.99,373115,39685,0,13387,7771,433958,441,0,2026-05-25T11:38:18Z,26398529191,2026-05-25 11:38 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-24,incremental,outbound,sent,6208,12487,11972,224,210,81,0,0,0,0,95.88,5848,224,0,98,38,6208,7,0,2026-05-25T11:38:18Z,26398529191,2026-05-25 11:38 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-24,incremental,outbound,sent,4749,9939,9480,124,181,154,0,0,0,0,95.38,4469,124,0,86,70,4749,5,0,2026-05-25T11:38:18Z,26398529191,2026-05-25 11:38 UTC
NS,Recuperação,since_yesterday_utc_2026-05-24,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2026-05-25T11:38:18Z,26398529191,2026-05-25 11:38 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-24,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-25T11:38:18Z,26398529191,2026-05-25 11:38 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-24,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-25T11:38:18Z,26398529191,2026-05-25 11:38 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-24,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-25T11:38:18Z,26398529191,2026-05-25 11:38 UTC
Richard,Standby,since_yesterday_utc_2026-05-24,incremental,outbound,sent,644017,645075,591222,13952,25438,14463,0,0,0,0,91.65,590239,13952,0,25391,14435,644017,652,0,2026-05-25T11:38:18Z,26398529191,2026-05-25 11:38 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-27,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-28T11:24:23Z,26571721019,2026-05-28 11:24 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-27,incremental,outbound,sent,1244,2592,2441,104,15,32,0,0,0,0,94.17,1116,104,0,8,16,1244,2,0,2026-05-28T11:24:23Z,26571721019,2026-05-28 11:24 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-27,incremental,outbound,sent,9292,20442,19739,223,306,174,0,0,0,0,96.56,8857,223,0,135,77,9292,10,0,2026-05-28T11:24:23Z,26571721019,2026-05-28 11:24 UTC
NS,Recuperação,since_yesterday_utc_2026-05-27,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2026-05-28T11:24:23Z,26571721019,2026-05-28 11:24 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-27,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-28T11:24:23Z,26571721019,2026-05-28 11:24 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-27,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-28T11:24:23Z,26571721019,2026-05-28 11:24 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-27,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-28T11:24:23Z,26571721019,2026-05-28 11:24 UTC
Richard,Standby,since_yesterday_utc_2026-05-27,incremental,outbound,sent,667655,668456,593154,41367,21958,11977,0,0,0,0,88.73,592405,41367,0,21934,11949,667655,687,0,2026-05-28T11:24:23Z,26571721019,2026-05-28 11:24 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-28,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-29T10:59:00Z,26633421991,2026-05-29 10:59 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-28,incremental,outbound,sent,898,1850,1698,98,23,31,0,0,0,0,91.78,778,98,0,10,12,898,2,0,2026-05-29T10:59:00Z,26633421991,2026-05-29 10:59 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-28,incremental,outbound,sent,9531,20861,20171,199,293,198,0,0,0,0,96.69,9106,199,0,135,91,9531,10,0,2026-05-29T10:59:00Z,26633421991,2026-05-29 10:59 UTC
NS,Recuperação,since_yesterday_utc_2026-05-28,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-29T10:59:00Z,26633421991,2026-05-29 10:59 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-28,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-29T10:59:00Z,26633421991,2026-05-29 10:59 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-28,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-29T10:59:00Z,26633421991,2026-05-29 10:59 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-28,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-29T10:59:00Z,26633421991,2026-05-29 10:59 UTC
Richard,Standby,since_yesterday_utc_2026-05-28,incremental,outbound,sent,782705,783642,710741,28727,26866,17308,0,0,0,0,90.7,709855,28727,0,26845,17278,782705,803,0,2026-05-29T10:59:00Z,26633421991,2026-05-29 10:59 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-29,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-30T09:32:53Z,26680479658,2026-05-30 09:32 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-29,incremental,outbound,sent,4724,10237,9774,212,130,121,0,0,0,0,95.48,4398,212,0,57,57,4724,5,0,2026-05-30T09:32:53Z,26680479658,2026-05-30 09:32 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-29,incremental,outbound,sent,5868,12549,12197,96,178,78,0,0,0,0,97.19,5656,96,0,83,33,5868,7,0,2026-05-30T09:32:53Z,26680479658,2026-05-30 09:32 UTC
NS,Recuperação,since_yesterday_utc_2026-05-29,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-30T09:32:53Z,26680479658,2026-05-30 09:32 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-29,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-30T09:32:53Z,26680479658,2026-05-30 09:32 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-29,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-30T09:32:53Z,26680479658,2026-05-30 09:32 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-29,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-30T09:32:53Z,26680479658,2026-05-30 09:32 UTC
Richard,Standby,since_yesterday_utc_2026-05-29,incremental,outbound,sent,535523,536068,485628,18506,19458,12476,0,0,0,0,90.59,485114,18506,0,19442,12461,535523,549,0,2026-05-30T09:32:53Z,26680479658,2026-05-30 09:32 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-30,incremental,outbound,sent,135916,136027,110106,17703,5775,2443,0,0,0,0,80.94,110001,17703,0,5770,2442,135916,138,0,2026-05-31T10:03:04Z,26709610615,2026-05-31 10:03 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-30,incremental,outbound,sent,4569,9570,9185,237,113,35,0,0,0,0,95.98,4264,237,0,53,15,4569,5,0,2026-05-31T10:03:04Z,26709610615,2026-05-31 10:03 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-30,incremental,outbound,sent,4731,10421,10034,111,143,133,0,0,0,0,96.29,4499,111,0,61,60,4731,5,0,2026-05-31T10:03:04Z,26709610615,2026-05-31 10:03 UTC
NS,Recuperação,since_yesterday_utc_2026-05-30,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-31T10:03:04Z,26709610615,2026-05-31 10:03 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-30,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-31T10:03:04Z,26709610615,2026-05-31 10:03 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-30,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-31T10:03:04Z,26709610615,2026-05-31 10:03 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-30,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-05-31T10:03:04Z,26709610615,2026-05-31 10:03 UTC
Richard,Standby,since_yesterday_utc_2026-05-30,incremental,outbound,sent,733072,734046,671404,24485,23834,14323,0,0,0,0,91.47,670479,24485,0,23811,14297,733072,748,0,2026-05-31T10:03:04Z,26709610615,2026-05-31 10:03 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-05-31,incremental,outbound,sent,125068,125254,105705,11057,5964,2528,0,0,0,0,84.39,105531,11057,0,5960,2520,125068,128,0,2026-06-01T13:17:28Z,26757326000,2026-06-01 13:17 UTC
Havenmove,Standby,since_yesterday_utc_2026-05-31,incremental,outbound,sent,1248,2562,2370,138,30,24,0,0,0,0,92.51,1087,138,0,12,11,1248,2,0,2026-06-01T13:17:28Z,26757326000,2026-06-01 13:17 UTC
Joao,Broadcast,since_yesterday_utc_2026-05-31,incremental,outbound,sent,8828,18823,18231,235,227,130,0,0,0,0,96.85,8426,235,0,107,60,8828,10,0,2026-06-01T13:17:28Z,26757326000,2026-06-01 13:17 UTC
NS,Recuperação,since_yesterday_utc_2026-05-31,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-01T13:17:28Z,26757326000,2026-06-01 13:17 UTC
Naturemove,Standby,since_yesterday_utc_2026-05-31,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-01T13:17:28Z,26757326000,2026-06-01 13:17 UTC
Rafa,Broadcast,since_yesterday_utc_2026-05-31,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-01T13:17:28Z,26757326000,2026-06-01 13:17 UTC
Rehableaf,Standby,since_yesterday_utc_2026-05-31,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-01T13:17:28Z,26757326000,2026-06-01 13:17 UTC
Richard,Standby,since_yesterday_utc_2026-05-31,incremental,outbound,sent,895148,895988,820512,29567,29768,16141,0,0,0,0,91.58,819719,29567,0,29742,16120,895148,917,0,2026-06-01T13:17:28Z,26757326000,2026-06-01 13:17 UTC
Bernardo,Broadcast,since_yesterday_utc_2026-06-01,incremental,outbound,sent,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2026-06-02T11:52:20Z,26817897869,2026-06-02 11:52 UTC
